File name,Formulae,Vertices,Edges,InRow Vertices,InRow Edges,TACO Vertices,TACO Edges,Max Dep Ref ,Max Dep,Longest Dep Ref,Longest Dep,RR-Chain-Comp,RR-Chain-NoComp,RR-Comp,RR-NoComp,RF-Comp,RF-NoComp,FR-Comp,FR-NoComp,FF-Comp,FF-NoComp,RR-GapOne,RR-GapOne-NoComp,RR-GapTwo,RR-GapTwo-NoComp,RR-GapThree,RR-GapThree-NoComp,RR-GapFour,RR-GapFour-NoComp,RR-GapFive,RR-GapFive-NoComp,RR-GapSix,RR-GapSix-NoComp,RR-GapSeven,RR-GapSeven-NoComp,NoType,NoType-NoComp
tracy_geaccone_000_1_1.pst.259.xls,2968,4025,4838,3615,4080,439,298,Salary:C12,76,SAP Interface:A1,39,1,39,167,4183,0,0,0,0,1,12,24,60,1,4,57,492,1,2,0,0,0,0,0,0,46,46
tracy_geaccone_000_1_1.pst.260.xls,1631,2345,3133,1430,2104,350,275,Proll Data:D3,343,Data Entry:B20,52,2,55,149,1929,0,0,0,0,30,929,47,136,3,6,17,34,0,0,0,0,17,34,0,0,10,10
tracy_geaccone_000_1_1.pst.262.xls,15073,25379,24544,15377,15514,7797,5601,Trackers:D61,1098,Trackers:D184,54,19,201,3096,18979,0,0,0,0,114,228,1115,2681,171,366,165,447,231,476,70,176,259,518,105,210,256,256
tracy_geaccone_000_1_1.pst.264.xls,13553,22744,21888,13649,13790,7144,5124,Trackers:D45,875,Trackers:D344,43,18,190,2844,16943,0,0,0,0,12,24,1067,2434,174,373,123,324,194,402,17,34,323,682,129,258,223,223
tracy_geaccone_000_1_1.pst.266.xls,10633,16494,16229,12408,11404,5510,3731,CASHFLOW:H315,289,BACKUP:C303,32,4,47,2306,13303,0,0,0,0,0,0,367,804,221,454,236,479,76,152,92,184,137,277,104,256,188,188
tracy_geaccone_000_1_1.pst.268.xls,15048,25253,24391,15345,15412,7800,5580,Trackers:D61,1098,Trackers:D184,54,19,201,3071,18827,0,0,0,0,90,180,1107,2664,146,316,168,453,233,480,35,106,310,620,142,284,259,259
tracy_geaccone_000_1_1.pst.269.xls,13523,22725,21896,13677,13808,7161,5137,Trackers:D45,875,Trackers:D344,43,18,190,2846,16938,0,0,0,0,12,24,1066,2432,176,377,123,324,194,402,17,34,323,682,130,260,232,232
tracy_geaccone_000_1_1.pst.27.xls,36,77,66,65,60,61,43,Detail:G51,6,Detail:E20,5,0,0,7,14,0,0,0,0,0,0,1,2,0,0,3,6,6,12,2,5,0,0,3,6,21,21
tracy_geaccone_000_1_1.pst.271.xls,10,16,18,16,18,10,9,Schedule 1:F8,5,Schedule 1:F8,3,0,0,4,8,0,0,0,0,4,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tracy_geaccone_000_1_1.pst.272.xls,19,40,32,40,32,22,12,Base Gas Sales:K12,2,Base Gas Sales:G12,2,0,0,0,0,0,0,0,0,0,0,4,16,0,0,8,16,0,0,0,0,0,0,0,0,0,0
tracy_geaccone_000_1_1.pst.275.xls,1009,1475,1748,1494,1672,1589,948,Feb 2001:D9,18,Feb 2001:G25,8,0,0,58,116,0,0,0,0,0,0,76,228,323,646,76,152,76,152,38,76,76,152,1,2,224,224
tracy_geaccone_000_1_1.pst.276.xls,30,61,66,52,48,39,25,Nov 6:I11,10,Nov 6:I11,4,0,0,6,22,0,0,0,0,0,0,7,24,8,16,0,0,0,0,0,0,0,0,0,0,4,4
tracy_geaccone_000_1_1.pst.277.xls,40,100,68,100,68,16,10,Sheet1:P9,3,Sheet1:C16,2,0,0,2,12,0,0,0,0,0,0,8,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tracy_geaccone_000_1_1.pst.279.xls,37,69,35,67,34,19,10,Reserves:D16,5,Reserves:D16,3,0,0,1,12,0,0,0,0,0,0,5,19,0,0,0,0,0,0,0,0,0,0,0,0,4,4
tracy_geaccone_000_1_1.pst.28.xls,5,11,10,11,10,8,6,Detail:F6,3,Detail:F6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,2,2
tracy_geaccone_000_1_1.pst.280.xls,208,453,641,453,641,215,162,Weighted:A20,13,Weighted:O18,2,0,0,108,364,0,0,0,0,4,52,0,0,0,0,50,225,0,0,0,0,0,0,0,0,0,0
tracy_geaccone_000_1_1.pst.281.xls,436,760,626,662,577,342,223,NNG:I15,15,NNG:I15,8,0,0,121,369,0,0,0,0,0,0,4,14,25,86,60,132,0,0,0,0,12,24,0,0,1,1
tracy_geaccone_000_1_1.pst.282.xls,439,632,564,424,256,123,83,nng0801:G8,15,nng0801:G9,4,0,0,69,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,13,13
tracy_geaccone_000_1_1.pst.283.xls,200,359,352,277,263,134,94,Calculations:B5,182,Calculations:B4,62,6,43,24,153,0,0,0,0,0,0,22,102,2,4,4,9,4,8,1,2,0,0,0,0,31,31
tracy_geaccone_000_1_1.pst.284.xls,33,57,35,37,25,18,11,Sheet1:D16,5,Sheet1:B34,3,0,0,7,27,0,0,0,0,0,0,2,5,1,2,0,0,0,0,0,0,0,0,0,0,1,1
tracy_geaccone_000_1_1.pst.285.xls,41,79,67,63,57,30,21,Sheet1:D16,7,Sheet1:D35,4,0,0,17,59,0,0,0,0,0,0,2,5,1,2,0,0,0,0,0,0,0,0,0,0,1,1
tracy_geaccone_000_1_1.pst.286.xls,322,416,352,416,352,169,107,CITRUS:I15,5,CITRUS:E7,5,0,0,0,0,0,0,0,0,0,0,71,280,0,0,12,24,0,0,12,24,4,8,8,16,0,0
tracy_geaccone_000_1_1.pst.287.xls,103,259,187,244,167,75,48,summary:U11,5,summary:AZ7,3,0,0,5,25,0,0,0,0,0,0,28,128,6,12,3,6,5,15,0,0,0,0,0,0,1,1
tracy_geaccone_000_1_1.pst.288.xls,113,277,201,262,181,87,54,summary:U11,5,backup:C28,4,0,0,5,25,0,0,0,0,0,0,30,132,6,12,5,12,5,15,0,0,0,0,2,4,1,1
tracy_geaccone_000_1_1.pst.289.xls,40,79,67,63,57,30,21,Sheet1:D16,7,Sheet1:D35,4,0,0,17,59,0,0,0,0,0,0,2,5,1,2,0,0,0,0,0,0,0,0,0,0,1,1
tracy_geaccone_000_1_1.pst.290.xls,22,50,33,26,15,18,11,Sheet1:C5,3,Sheet1:H5,2,0,0,10,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
tracy_geaccone_000_1_1.pst.291.xls,30,61,41,30,17,20,12,Sheet1:D8,5,Sheet1:D8,3,0,0,10,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
tracy_geaccone_000_1_1.pst.295.xls,731,1470,1016,1191,854,508,331,EGM EXP:K7,7,EGM EXP:G3,4,0,0,90,306,0,0,0,0,0,0,99,540,10,20,18,36,0,0,0,0,0,0,0,0,114,114
tracy_geaccone_000_1_1.pst.297.xls,900,1604,1110,1310,941,515,338,EGM EXP:K7,7,EGM EXP:G3,4,0,0,98,403,0,0,0,0,0,0,98,538,9,18,18,36,0,0,0,0,0,0,0,0,115,115
tracy_geaccone_000_1_1.pst.298.xls,731,1470,1016,1191,854,508,331,EGM EXP:K7,7,EGM EXP:G3,4,0,0,90,306,0,0,0,0,0,0,99,540,10,20,18,36,0,0,0,0,0,0,0,0,114,114
tracy_geaccone_000_1_1.pst.299.xls,879,1717,1210,1420,1041,528,348,EGM EXP:K7,7,EGM EXP:G3,4,0,0,106,493,0,0,0,0,0,0,101,550,9,18,17,34,0,0,0,0,0,0,0,0,115,115
tracy_geaccone_000_1_1.pst.302.xls,83,140,95,123,85,46,29,EREC EXP:M21,7,EREC EXP:D16,4,0,0,7,23,0,0,0,0,0,0,10,58,2,4,0,0,0,0,0,0,0,0,0,0,10,10
tracy_geaccone_000_1_1.pst.303.xls,365,563,518,440,416,133,81,Cashflow:J22,123,Cashflow:J15,40,2,22,41,397,0,0,0,0,11,22,0,0,0,0,0,0,0,0,0,0,0,0,25,75,2,2
tracy_geaccone_000_1_1.pst.306.xls,22259,34326,46833,34052,38947,14363,13495,WESTCompare0201:AP7,454,Annual Fuel Calc Alt:L30,11,72,144,6390,27739,0,0,0,0,1892,7025,3701,8285,468,1930,196,424,157,316,105,211,82,172,155,310,277,277
tracy_geaccone_000_1_1.pst.307.xls,25667,40496,54364,38024,43395,16626,15385,WESTCompare0201:AP7,454,Annual Fuel Calc Alt:I30,11,79,158,7185,32583,0,0,0,0,2197,7906,4017,9011,561,2430,282,604,199,400,155,311,91,184,158,316,461,461
tracy_geaccone_000_1_1.pst.308.xls,25544,40297,54092,37851,43137,16485,15289,WESTCompare0201:AP7,454,Annual Fuel Calc Alt:I30,11,72,144,7169,32460,0,0,0,0,2196,7908,4002,8981,555,2388,268,576,199,400,155,311,91,184,158,316,424,424
tracy_geaccone_000_1_1.pst.309.xls,686,1213,769,349,334,194,110,Fuel Use:I21,16,Fuel Use:I21,6,0,0,43,621,0,0,0,0,25,50,21,43,0,0,7,40,0,0,1,2,0,0,0,0,13,13
tracy_geaccone_000_1_1.pst.31.xls,14,25,18,25,18,27,17,ETSALLOC-TW:F8,5,ETSALLOC-TW:F7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,16,16
tracy_geaccone_000_1_1.pst.313.xls,760,1330,877,469,434,226,139,Fuel Use:I21,16,Fuel Use:I21,6,1,2,71,727,0,0,0,0,25,50,21,43,0,0,7,40,0,0,1,2,0,0,0,0,13,13
tracy_geaccone_000_1_1.pst.315.xls,412,363,231,228,150,69,42,Net:W22,8,Net:M22,4,0,0,9,90,0,0,0,0,0,0,12,112,0,0,0,0,0,0,6,12,0,0,2,4,13,13
tracy_geaccone_000_1_1.pst.316.xls,412,357,227,222,146,63,38,Net:W16,8,Net:M16,4,0,0,9,90,0,0,0,0,0,0,12,112,0,0,0,0,0,0,2,4,0,0,6,12,9,9
tracy_geaccone_000_1_1.pst.322.xls,1299,3610,3265,2825,2524,416,281,WOT by Month:U35,11,WOT by Month:AB22,5,0,0,131,2947,0,0,0,0,0,0,58,129,4,10,59,118,0,0,6,12,0,0,0,0,23,23
tracy_geaccone_000_1_1.pst.323.xls,27,54,27,44,22,16,8,UpDown:H8,5,UpDown:G16,3,0,0,4,16,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,1,2,0,0,1,1
tracy_geaccone_000_1_1.pst.325.xls,16,28,14,10,5,6,3,NN_TW:I7,3,NN_TW:H11,2,0,0,2,11,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tracy_geaccone_000_1_1.pst.327.xls,8,16,10,16,10,16,10,IBIT Adj:F52,2,IBIT Adj:F17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10
tracy_geaccone_000_1_1.pst.337.xls,343,513,611,426,446,203,130,Corp Note 1:C13,49,Corp Note 1:C11,14,25,59,20,240,0,0,0,0,17,196,48,96,0,0,0,0,0,0,0,0,0,0,0,0,20,20
tracy_geaccone_000_1_1.pst.34.xls,413,513,267,264,144,37,19,Expenses-YTD Aug 2001:AM48,6,Expenses-YTD Aug 2001:AM48,3,0,0,6,129,0,0,0,0,0,0,7,132,0,0,0,0,0,0,0,0,0,0,0,0,6,6
tracy_geaccone_000_1_1.pst.341.xls,506,976,669,938,650,237,125,Detail 1997:J11,7,Detail 1997:L11,4,0,0,49,520,0,0,0,0,0,0,1,2,0,0,0,0,0,0,36,72,12,24,24,48,3,3
tracy_geaccone_000_1_1.pst.343.xls,1055,1989,1496,1096,1015,684,495,ETS:F16,39,ETS:I8,11,0,0,189,1116,0,0,0,0,0,0,27,55,1,2,2,5,2,4,17,51,6,12,0,0,251,251
tracy_geaccone_000_1_1.pst.344.xls,1053,1985,1494,1092,1013,680,493,ETS:F16,39,ETS:I8,11,0,0,189,1116,0,0,0,0,0,0,27,55,1,2,2,5,2,4,17,51,6,12,0,0,249,249
tracy_geaccone_000_1_1.pst.352.xls,31,76,46,76,46,16,9,page 2:M10,4,page 2:M12,3,0,0,2,4,0,0,0,0,0,0,6,41,0,0,0,0,0,0,0,0,0,0,0,0,1,1
tracy_geaccone_000_1_1.pst.353.xls,26,36,32,36,32,16,10,Corp:M32,3,Corp:K56,3,0,0,0,0,0,0,0,0,0,0,10,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tracy_geaccone_000_1_1.pst.357.xls,270,388,419,400,411,375,231,Sell Ratio .35:P12,31,Sell Ratio .35:P12,10,0,0,8,16,0,0,0,0,0,0,92,184,0,0,44,88,20,40,0,0,20,40,4,8,43,43
tracy_geaccone_000_1_1.pst.361.xls,1973,3822,2669,2518,2015,640,369,Format:L14,55,Format:D13,15,0,0,149,786,0,0,0,0,0,0,124,1730,16,32,18,36,17,34,6,12,0,0,0,0,39,39
tracy_geaccone_000_1_1.pst.364.xls,252,644,466,327,214,149,110,Normalized for O&E & SAN:AQ22,5,Normalized for O&E & SAN:AE22,3,0,0,57,311,0,0,0,0,0,0,10,92,0,0,0,0,18,36,2,4,0,0,0,0,23,23
tracy_geaccone_000_1_1.pst.365.xls,145,315,222,186,114,69,51,Without EPSC:Y16,5,Without EPSC:Q15,2,0,0,36,144,0,0,0,0,0,0,3,60,0,0,0,0,0,0,6,12,0,0,0,0,6,6
tracy_geaccone_000_1_1.pst.366.xls,252,644,466,327,214,149,110,Normalized for O&E & SAN:AQ22,5,Normalized for O&E & SAN:AE22,3,0,0,57,311,0,0,0,0,0,0,10,92,0,0,0,0,18,36,2,4,0,0,0,0,23,23
tracy_geaccone_000_1_1.pst.367.xls,192,420,296,248,152,92,68,Without EPSC:Y16,5,Without EPSC:Q15,2,0,0,48,192,0,0,0,0,0,0,4,80,0,0,0,0,0,0,8,16,0,0,0,0,8,8
tracy_geaccone_000_1_1.pst.368.xls,249,665,481,300,193,145,107,Normalized for O&E & SAN:AQ22,5,Normalized for O&E & SAN:AE22,3,0,0,57,347,0,0,0,0,0,0,10,92,0,0,0,0,0,0,2,4,0,0,0,0,38,38
tracy_geaccone_000_1_1.pst.369.xls,249,665,481,300,193,147,108,Normalized for O&E & SAN:AQ22,5,Normalized for O&E & SAN:AE22,3,0,0,56,345,0,0,0,0,0,0,10,92,0,0,0,0,0,0,2,4,0,0,0,0,40,40
tracy_geaccone_000_1_1.pst.370.xls,1979,3834,2675,2518,2015,640,369,Format:L14,55,Format:D13,15,0,0,149,792,0,0,0,0,0,0,124,1730,16,32,18,36,17,34,6,12,0,0,0,0,39,39
tracy_geaccone_000_1_1.pst.372.xls,213,374,301,308,268,144,100,Sheet1:E15,13,Sheet1:E15,7,0,0,61,197,0,0,0,0,0,0,2,7,0,0,36,96,0,0,0,0,0,0,0,0,1,1
tracy_geaccone_000_1_1.pst.373.xls,427,758,625,662,577,342,223,Sheet1:I15,15,Sheet1:E15,8,0,0,121,368,0,0,0,0,0,0,4,14,25,86,60,132,0,0,0,0,12,24,0,0,1,1
tracy_geaccone_000_1_1.pst.374.xls,1769,3479,2366,1362,1212,511,324,By Group:AF87,47,By Group:AF87,5,0,0,208,2157,0,0,0,0,1,9,0,0,0,0,28,56,24,48,0,0,33,66,0,0,30,30
tracy_geaccone_000_1_1.pst.375.xls,1973,3822,2669,2518,2015,640,369,Format:L14,55,Format:D13,15,0,0,149,786,0,0,0,0,0,0,124,1730,16,32,18,36,17,34,6,12,0,0,0,0,39,39
tracy_geaccone_000_1_1.pst.38.xls,1972,3820,2668,2518,2015,640,369,Format:L14,55,Format:D13,15,0,0,149,785,0,0,0,0,0,0,124,1730,16,32,18,36,17,34,6,12,0,0,0,0,39,39
tracy_geaccone_000_1_1.pst.384.xls,1972,3820,2668,2518,2015,640,369,Format:L14,55,Format:D13,15,0,0,149,785,0,0,0,0,0,0,124,1730,16,32,18,36,17,34,6,12,0,0,0,0,39,39
tracy_geaccone_000_1_1.pst.385.xls,564,1169,1454,513,622,263,193,ICAprest:AK18,100,ICAprest:AK12,7,0,0,75,1041,2,4,0,0,23,275,2,12,5,10,15,39,2,4,0,0,0,0,0,0,69,69
tracy_geaccone_000_1_1.pst.386.xls,541,1128,1429,485,603,256,191,ICAprest:AK18,100,ICAprest:AK12,7,0,0,72,1021,2,4,0,0,22,268,2,12,5,10,15,39,2,4,0,0,0,0,0,0,71,71
tracy_geaccone_000_1_1.pst.388.xls,227,410,236,215,108,41,21,Asia:K7,5,Asia:I7,3,0,0,15,218,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,2,2
tracy_geaccone_000_1_1.pst.39.xls,16,32,16,32,16,16,8,Sheet2:V7,1,Sheet2:AD14,1,0,0,0,0,0,0,0,0,0,0,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tracy_geaccone_000_1_1.pst.390.xls,8,15,11,15,11,12,7,Draft:F8,2,Draft:F31,2,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,2,4,0,0,0,0,0,0,3,3
tracy_geaccone_000_1_1.pst.392.xls,991,1700,2295,1044,1463,304,259,ICAprest:AK18,100,ICAprest:AK12,7,0,0,127,1527,2,4,0,0,60,653,2,12,5,10,15,39,2,4,0,0,0,0,0,0,46,46
tracy_geaccone_000_1_1.pst.395.xls,117,250,137,218,121,67,35,2002 Plan:T26,3,2002 Plan:N24,2,0,0,19,40,0,0,0,0,0,0,11,90,0,0,1,2,1,2,0,0,0,0,0,0,3,3
tracy_geaccone_000_1_1.pst.396.xls,404,855,928,306,254,137,113,ENA:B9,283,ENA:B31,6,0,0,70,812,0,0,0,0,2,24,21,60,8,16,2,4,2,4,0,0,0,0,0,0,8,8
tracy_geaccone_000_1_1.pst.40.xls,16,32,16,32,16,16,8,Sheet2:V7,1,Sheet2:AD14,1,0,0,0,0,0,0,0,0,0,0,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tracy_geaccone_000_1_1.pst.403.xls,569,1175,1474,519,642,255,188,ICAprest:AK18,100,ICAprest:AK12,7,0,0,78,1057,2,4,0,0,25,289,2,12,5,10,15,39,2,4,0,0,0,0,0,0,59,59
tracy_geaccone_000_1_1.pst.404.xls,991,1700,2295,1044,1463,304,259,ICAprest:AK18,100,ICAprest:AK12,7,0,0,127,1527,2,4,0,0,60,653,2,12,5,10,15,39,2,4,0,0,0,0,0,0,46,46
tracy_geaccone_000_1_1.pst.405.xls,569,1175,1474,519,642,255,188,ICAprest:AK18,100,ICAprest:AK12,7,0,0,78,1057,2,4,0,0,25,289,2,12,5,10,15,39,2,4,0,0,0,0,0,0,59,59
tracy_geaccone_000_1_1.pst.406.xls,569,1175,1474,519,642,255,188,ICAprest:AK18,100,ICAprest:AK12,7,0,0,78,1057,2,4,0,0,25,289,2,12,5,10,15,39,2,4,0,0,0,0,0,0,59,59
tracy_geaccone_000_1_1.pst.408.xls,2178,4184,2934,2724,2178,744,436,Format:L14,55,Format:D13,15,0,0,164,899,0,0,0,0,0,0,140,1834,16,32,18,36,17,34,6,12,12,24,0,0,63,63
tracy_geaccone_000_1_1.pst.409.xls,2175,4184,2934,2724,2178,744,436,Format:L14,55,Format:D13,15,0,0,164,899,0,0,0,0,0,0,140,1834,16,32,18,36,17,34,6,12,12,24,0,0,63,63
tracy_geaccone_000_1_1.pst.414.xls,215,374,301,308,268,144,100,Sheet1:E15,13,Sheet1:E15,7,0,0,61,197,0,0,0,0,0,0,2,7,0,0,36,96,0,0,0,0,0,0,0,0,1,1
tracy_geaccone_000_1_1.pst.415.xls,256,366,323,230,141,73,47,TWOCT01:G8,15,TWOCT01:G9,4,0,0,39,313,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,6,6
tracy_geaccone_000_1_1.pst.417.xls,11973,19545,25054,16849,23301,6682,5307,Detail:T1,481,Fuel Calc:H23,11,1,3,3032,17817,51,103,20,40,822,3833,284,664,56,112,409,1247,68,138,82,194,192,437,60,120,230,230
tracy_geaccone_000_1_1.pst.418.xls,608,307,271,262,240,38,28,Total (2):U33,14,Total (2):I18,4,0,0,1,32,0,0,0,0,0,0,15,226,0,0,1,2,0,0,0,0,0,0,0,0,11,11
tracy_geaccone_000_1_1.pst.422.xls,81,123,116,121,115,72,36,Capital Charge Template:D14,74,Capital Charge Template:D8,28,0,0,0,0,0,0,0,0,0,0,17,81,1,2,1,2,0,0,13,27,0,0,0,0,4,4
tracy_geaccone_000_1_1.pst.423.xls,558,937,771,807,688,269,161,Sheet1:P19,51,Sheet1:Z7,20,0,0,20,100,0,0,0,0,0,0,64,477,0,0,50,149,18,36,0,0,0,0,0,0,9,9
tracy_geaccone_000_1_1.pst.424.xls,81,123,116,121,115,72,36,Capital Charge Template:D14,74,Capital Charge Template:D8,28,0,0,0,0,0,0,0,0,0,0,17,81,1,2,1,2,0,0,13,27,0,0,0,0,4,4
tracy_geaccone_000_1_1.pst.428.xls,8278,16054,14966,6238,5600,5488,3506,Americas-ESGVC4:E84,108,EREC-EREC4:E92,30,0,0,1246,10696,0,0,0,0,0,0,240,1294,14,28,84,714,156,312,156,312,0,0,0,0,1610,1610
tracy_geaccone_000_1_1.pst.43.xls,8,13,12,13,12,13,12,TracyG ReconFunc:E10,3,TracyG ReconFunc:E9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12
tracy_geaccone_000_1_1.pst.432.xls,60,100,68,52,44,34,20,Sheet1:F16,13,Sheet1:H16,7,4,20,4,28,0,0,0,0,0,0,8,16,0,0,0,0,0,0,0,0,0,0,0,0,4,4
tracy_geaccone_000_1_1.pst.434.xls,1751,3443,2348,1316,1190,513,326,By Group:AF88,47,By Group:AF88,5,0,0,210,2139,0,0,0,0,1,9,0,0,0,0,28,56,24,48,0,0,33,66,0,0,30,30
tracy_geaccone_000_1_1.pst.442.xls,2071,3148,3771,2146,2785,426,410,By Group:AP10,454,By Group:S127,8,0,0,213,2500,0,0,0,0,80,831,58,331,1,2,0,0,13,26,1,2,35,70,0,0,9,9
tracy_geaccone_000_1_1.pst.444.xls,79,215,287,215,287,62,47,9912:J12,38,9912:J15,5,0,0,11,113,0,0,0,0,8,112,12,42,1,2,3,6,0,0,0,0,0,0,0,0,12,12
tracy_geaccone_000_1_1.pst.446.xls,135,295,168,295,168,27,16,2002 Plan:T26,3,2002 Plan:N24,2,0,0,3,13,0,0,0,0,0,0,9,151,0,0,0,0,0,0,0,0,0,0,0,0,4,4
tracy_geaccone_000_1_1.pst.447.xls,1178,1639,1984,1499,1737,540,357,Detail - Outside Legal:D26,216,Fin Ops Detail:G7,10,3,7,84,910,2,4,0,0,56,641,75,218,5,10,23,47,1,2,36,72,0,0,0,0,72,72
tracy_geaccone_000_1_1.pst.448.xls,135,295,168,295,168,27,16,2002 Plan:T26,3,2002 Plan:N24,2,0,0,3,13,0,0,0,0,0,0,9,151,0,0,0,0,0,0,0,0,0,0,0,0,4,4
tracy_geaccone_000_1_1.pst.454.xls,272,588,732,184,180,92,81,Sheet1:V18,11,Sheet1:Z18,4,0,0,69,621,0,0,0,0,0,0,8,87,0,0,0,0,0,0,0,0,0,0,4,24,0,0
tracy_geaccone_000_1_1.pst.456.xls,148,224,189,167,140,83,54,Southeast:D34,30,Southeast:D13,5,0,0,10,45,0,0,0,0,0,0,6,75,10,20,0,0,4,12,13,26,0,0,0,0,11,11
tracy_geaccone_000_1_1.pst.465.xls,3946,8491,7427,5482,4902,2777,1841,JulyCM :L8,27,JulyCM :E9,8,0,0,802,5323,0,0,0,0,1,2,217,456,0,0,455,1123,59,118,43,86,0,0,55,110,209,209
tracy_geaccone_000_1_1.pst.466.xls,354,805,654,675,568,183,132,Enron Gas Pipeline Group:AP48,9,Enron Gas Pipeline Group:T6,5,0,0,36,536,0,0,0,0,0,0,7,14,6,15,1,2,5,10,0,0,0,0,0,0,77,77
tracy_geaccone_000_1_1.pst.467.xls,274,626,525,507,447,160,114,23Q:C13,8,23Q:C16,5,0,0,33,426,0,0,0,0,0,0,6,12,4,11,1,2,4,8,0,0,0,0,0,0,66,66
tracy_geaccone_000_1_1.pst.468.xls,271,624,523,505,445,164,117,EOTTC2:S63,7,EOTTC2:T6,5,0,0,36,423,0,0,0,0,0,0,6,12,4,11,1,2,3,6,0,0,0,0,2,4,65,65
tracy_geaccone_000_1_1.pst.473.xls,128,172,232,172,232,78,76,Excluding CF:F19,90,Excluding CF:L19,5,8,16,32,100,0,0,0,0,32,107,2,6,1,2,0,0,0,0,0,0,0,0,0,0,1,1
tracy_geaccone_000_1_1.pst.475.xls,84,252,168,84,56,72,48,Closing Triggers:I26,1,Closing Triggers:I40,1,0,0,28,128,0,0,0,0,0,0,12,24,8,16,0,0,0,0,0,0,0,0,0,0,0,0
tracy_geaccone_000_1_1.pst.48.xls,379,678,527,580,480,131,77,Format:V17,23,Format:L9,11,0,0,12,58,0,0,0,0,0,0,34,412,0,0,13,26,1,2,0,0,12,24,0,0,5,5
tracy_geaccone_000_1_1.pst.489.xls,601,1036,884,903,795,314,186,TW Format File:D19,76,TW Format File:D7,37,0,0,23,108,0,0,0,0,0,0,74,552,0,0,50,149,18,36,18,36,0,0,0,0,3,3
tracy_geaccone_000_1_1.pst.49.xls,105,226,125,218,121,37,20,2002 Plan:T26,3,2002 Plan:N24,2,0,0,6,21,0,0,0,0,0,0,11,101,0,0,0,0,0,0,0,0,0,0,0,0,3,3
