Spreadsheet name,Total edges,Total formulae,Total nodes,TACO edges,TACO formulae,TACO nodes,Type0 edges,Type0 uncompressed edges,Type1 edges,Type1 uncompressed edges,Type2 edges,Type2 uncompressed edges,Type3 edges,Type3 uncompressed edges,Type4 edges,Type4 uncompressed edges,Type5 edges,Type5 uncompressed edges,Notype edges,Notype nodes,Duplicated Edges
lynn_blair_000_1_1.pst.70.xls,7082,6086,13168,515,469,974,168,1019,252,5798,0,0,0,0,0,0,26,196,69,69,7082
lynn_blair_000_1_1.pst.71.xls,7082,6086,13168,515,469,974,168,1019,252,5798,0,0,0,0,0,0,26,196,69,69,7082
lynn_blair_000_1_1.pst.72.xls,70,38,108,5,4,9,0,0,4,69,0,0,0,0,0,0,0,0,1,1,70
lynn_blair_000_1_1.pst.73.xls,46,45,91,15,14,27,1,2,0,0,0,0,0,0,0,0,6,36,8,8,46
lynn_blair_000_1_1.pst.74.xls,7082,6086,13168,515,469,974,168,1019,252,5798,0,0,0,0,0,0,26,196,69,69,7082
lynn_blair_000_1_1.pst.75.xls,7082,6086,13168,515,469,974,168,1019,252,5798,0,0,0,0,0,0,26,196,69,69,7082
lynn_blair_000_1_1.pst.79.xls,48,25,73,27,18,30,0,0,3,12,0,0,0,0,4,14,2,4,18,18,48
lynn_blair_000_1_1.pst.87.xls,169,169,338,1,1,2,1,169,0,0,0,0,0,0,0,0,0,0,0,0,169
marie_heard_000_1_1.pst.10.xls,19,19,38,5,5,10,0,0,2,13,0,0,0,0,0,0,3,6,0,0,19
marie_heard_000_1_1.pst.11.xls,19,19,38,5,5,10,0,0,2,13,0,0,0,0,0,0,3,6,0,0,19
marie_heard_000_1_1.pst.13.xls,19,19,38,5,5,10,0,0,2,13,0,0,0,0,0,0,3,6,0,0,19
marie_heard_000_1_1.pst.14.xls,19,19,38,5,5,10,0,0,2,13,0,0,0,0,0,0,3,6,0,0,19
marie_heard_000_1_1.pst.15.xls,19,19,38,5,5,10,0,0,2,13,0,0,0,0,0,0,3,6,0,0,19
marie_heard_000_1_1.pst.16.xls,19,19,38,5,5,10,0,0,2,13,0,0,0,0,0,0,3,6,0,0,19
marie_heard_000_1_1.pst.28.xls,19,19,38,5,5,10,0,0,2,13,0,0,0,0,0,0,3,6,0,0,19
marie_heard_000_1_1.pst.3.xls,122,122,244,23,23,46,0,0,23,122,0,0,0,0,0,0,0,0,0,0,122
marie_heard_000_1_1.pst.35.xls,19,19,38,5,5,10,0,0,2,13,0,0,0,0,0,0,3,6,0,0,19
marie_heard_000_1_1.pst.36.xls,19,19,38,5,5,10,0,0,2,13,0,0,0,0,0,0,3,6,0,0,19
marie_heard_000_1_1.pst.37.xls,19,19,38,5,5,10,0,0,2,13,0,0,0,0,0,0,3,6,0,0,19
marie_heard_000_1_1.pst.38.xls,19,19,38,5,5,10,0,0,2,13,0,0,0,0,0,0,3,6,0,0,19
marie_heard_000_1_1.pst.39.xls,19,19,38,5,5,10,0,0,2,13,0,0,0,0,0,0,3,6,0,0,19
marie_heard_000_1_1.pst.4.xls,21,21,42,11,11,22,0,0,4,13,0,0,0,0,0,0,1,2,6,6,21
marie_heard_000_1_1.pst.41.xls,19,19,38,5,5,10,0,0,2,13,0,0,0,0,0,0,3,6,0,0,19
marie_heard_000_1_1.pst.43.xls,19,19,38,5,5,10,0,0,2,13,0,0,0,0,0,0,3,6,0,0,19
marie_heard_000_1_1.pst.44.xls,19,19,38,5,5,10,0,0,2,13,0,0,0,0,0,0,3,6,0,0,19
marie_heard_000_1_1.pst.46.xls,19,19,38,5,5,10,0,0,2,13,0,0,0,0,0,0,3,6,0,0,19
marie_heard_000_1_1.pst.47.xls,19,19,38,5,5,10,0,0,2,13,0,0,0,0,0,0,3,6,0,0,19
marie_heard_000_1_1.pst.9.xls,19,19,38,5,5,10,0,0,2,13,0,0,0,0,0,0,3,6,0,0,19
mark_guzman_000_1_1_1.pst.10.xls,1894,1030,2924,118,66,178,2,106,112,1784,0,0,0,0,0,0,0,0,4,4,1894
mark_guzman_000_1_1_1.pst.100.xls,693,524,1217,52,43,85,0,0,37,664,0,0,0,0,8,22,0,0,7,7,693
mark_guzman_000_1_1_1.pst.104.xls,742,559,1301,41,35,69,0,0,28,717,0,0,0,0,6,18,0,0,7,7,742
mark_guzman_000_1_1_1.pst.11.xls,447,253,700,68,38,91,0,0,58,437,0,0,0,0,0,0,0,0,10,10,447
mark_guzman_000_1_1_1.pst.115.xls,67,37,104,8,7,15,0,0,7,66,0,0,0,0,0,0,0,0,1,1,67
mark_guzman_000_1_1_1.pst.12.xls,164,86,250,19,9,24,0,0,19,164,0,0,0,0,0,0,0,0,0,0,164
mark_guzman_000_1_1_1.pst.121.xls,1894,1030,2924,118,66,178,2,106,112,1784,0,0,0,0,0,0,0,0,4,4,1894
mark_guzman_000_1_1_1.pst.122.xls,447,253,700,68,38,91,0,0,58,437,0,0,0,0,0,0,0,0,10,10,447
mark_guzman_000_1_1_1.pst.123.xls,40,40,80,4,4,8,0,0,4,40,0,0,0,0,0,0,0,0,0,0,40
mark_guzman_000_1_1_1.pst.124.xls,164,86,250,19,9,24,0,0,19,164,0,0,0,0,0,0,0,0,0,0,164
mark_guzman_000_1_1_1.pst.125.xls,1894,1030,2924,118,66,178,2,106,112,1784,0,0,0,0,0,0,0,0,4,4,1894
mark_guzman_000_1_1_1.pst.126.xls,447,253,700,68,38,91,0,0,58,437,0,0,0,0,0,0,0,0,10,10,447
mark_guzman_000_1_1_1.pst.127.xls,40,40,80,4,4,8,0,0,4,40,0,0,0,0,0,0,0,0,0,0,40
mark_guzman_000_1_1_1.pst.13.xls,42,42,84,4,4,8,0,0,4,42,0,0,0,0,0,0,0,0,0,0,42
mark_guzman_000_1_1_1.pst.134.xls,26,26,52,4,4,8,3,18,1,8,0,0,0,0,0,0,0,0,0,0,26
mark_guzman_000_1_1_1.pst.135.xls,4976,3249,8238,561,343,467,3,6,436,4418,0,0,0,0,0,0,50,480,72,72,4989
mark_guzman_000_1_1_1.pst.137.xls,690,483,1173,43,35,71,0,0,32,666,0,0,0,0,6,18,1,2,4,4,690
mark_guzman_000_1_1_1.pst.138.xls,4035,1694,5893,372,242,574,18,172,226,3264,0,0,0,0,40,478,28,61,60,60,4199
mark_guzman_000_1_1_1.pst.143.xls,687,517,1204,50,43,85,0,0,38,663,0,0,0,0,6,18,0,0,6,6,687
mark_guzman_000_1_1_1.pst.144.xls,689,519,1208,44,38,75,0,0,32,662,0,0,0,0,6,18,3,6,3,3,689
mark_guzman_000_1_1_1.pst.145.xls,689,519,1208,44,38,75,0,0,32,662,0,0,0,0,6,18,3,6,3,3,689
mark_guzman_000_1_1_1.pst.146.xls,48,6,84,8,1,9,0,0,8,48,0,0,0,0,0,0,0,0,0,0,78
mark_guzman_000_1_1_1.pst.147.xls,1655,1655,3310,112,112,222,0,0,72,1593,0,0,0,0,1,2,21,42,18,18,1655
mark_guzman_000_1_1_1.pst.150.xls,1824,1824,3648,120,120,238,0,0,79,1758,0,0,0,0,1,2,24,48,16,16,1824
mark_guzman_000_1_1_1.pst.154.xls,741,564,1305,58,48,94,1,23,47,695,0,0,0,0,6,18,1,2,3,3,741
mark_guzman_000_1_1_1.pst.155.xls,693,528,1221,46,39,77,1,23,35,648,0,0,0,0,6,18,0,0,4,4,693
mark_guzman_000_1_1_1.pst.157.xls,15,15,30,2,2,4,1,7,1,8,0,0,0,0,0,0,0,0,0,0,15
mark_guzman_000_1_1_1.pst.158.xls,726,547,1273,47,41,80,0,0,32,694,0,0,0,0,7,20,4,8,4,4,726
mark_guzman_000_1_1_1.pst.160.xls,3473,2822,6295,207,180,387,0,0,136,3365,0,0,0,0,0,0,37,74,34,34,3473
mark_guzman_000_1_1_1.pst.167.xls,60,30,90,4,2,5,0,0,4,60,0,0,0,0,0,0,0,0,0,0,60
mark_guzman_000_1_1_1.pst.169.xls,108,60,168,6,4,8,0,0,5,107,0,0,0,0,0,0,0,0,1,1,108
mark_haedicke_000_1_1_1.pst.10.xls,23,15,38,11,7,18,0,0,6,16,0,0,0,0,0,0,2,4,3,3,23
mark_haedicke_000_1_1_1.pst.12.xls,213,130,343,71,48,118,0,0,13,134,0,0,0,0,0,0,3,24,55,55,213
mark_haedicke_000_1_1_1.pst.14.xls,443,231,675,108,63,148,0,0,20,232,1,2,0,0,2,28,33,129,52,52,444
mark_haedicke_000_1_1_1.pst.16.xls,1601,729,2375,272,133,353,0,0,69,889,2,4,0,0,10,303,96,310,95,95,1646
mark_haedicke_000_1_1_1.pst.2.xls,1244,730,1984,269,149,370,0,0,107,810,0,0,0,0,20,257,27,62,115,115,1254
mark_haedicke_000_1_1_1.pst.4.xls,35,21,56,7,5,12,0,0,6,34,0,0,0,0,0,0,0,0,1,1,35
mark_haedicke_000_1_2.pst.19.xls,46,35,81,9,7,15,0,0,5,42,0,0,0,0,0,0,0,0,4,4,46
mark_haedicke_000_1_2.pst.20.xls,55,44,99,13,11,23,0,0,7,47,0,0,0,0,0,0,2,4,4,4,55
mark_haedicke_000_1_2.pst.21.xls,801,403,1205,18,11,20,0,0,12,792,0,0,0,0,0,0,3,6,3,3,802
mark_haedicke_000_1_2.pst.31.xls,7523,6282,13805,815,527,971,0,0,428,7101,0,0,0,0,1,29,7,14,379,379,7523
mark_taylor_000_1_1.pst.100.xls,326,216,542,106,76,171,0,0,12,189,0,0,0,0,0,0,9,52,85,85,326
mark_taylor_000_1_1.pst.125.xls,37,37,74,8,8,16,7,36,0,0,0,0,0,0,0,0,0,0,1,1,37
mark_taylor_000_1_1.pst.130.xls,90,90,180,11,11,22,8,87,0,0,0,0,0,0,0,0,0,0,3,3,90
mark_taylor_000_1_1.pst.135.xls,59,59,118,19,19,38,0,0,11,48,0,0,0,0,0,0,3,6,5,5,59
mark_taylor_000_1_1.pst.142.xls,259,126,402,70,44,96,0,0,25,208,0,0,0,0,3,6,3,6,39,39,276
mark_taylor_000_1_1.pst.151.xls,146,146,292,23,23,46,14,137,0,0,0,0,0,0,0,0,0,0,9,9,146
mark_taylor_000_1_1.pst.152.xls,7244,4674,13020,208,207,403,170,3882,9,3323,0,0,0,0,0,0,7,17,22,22,8346
mark_taylor_000_1_1.pst.153.xls,19,19,38,5,5,10,5,19,0,0,0,0,0,0,0,0,0,0,0,0,19
mark_taylor_000_1_1.pst.154.xls,82,13,97,82,13,74,0,0,0,0,0,0,0,0,0,0,0,0,82,82,84
mark_taylor_000_1_1.pst.155.xls,82,13,97,82,13,74,0,0,0,0,0,0,0,0,0,0,0,0,82,82,84
mark_taylor_000_1_1.pst.16.xls,49,49,98,1,1,2,1,49,0,0,0,0,0,0,0,0,0,0,0,0,49
mark_taylor_000_1_1.pst.17.xls,49,49,98,1,1,2,1,49,0,0,0,0,0,0,0,0,0,0,0,0,49
mark_taylor_000_1_1.pst.173.xls,49,49,98,1,1,2,1,49,0,0,0,0,0,0,0,0,0,0,0,0,49
mark_taylor_000_1_1.pst.194.xls,19,19,38,2,2,4,2,19,0,0,0,0,0,0,0,0,0,0,0,0,19
mark_taylor_000_1_1.pst.202.xls,222,222,444,1,1,2,1,222,0,0,0,0,0,0,0,0,0,0,0,0,222
mark_taylor_000_1_1.pst.203.xls,198,198,396,11,11,22,10,196,0,0,0,0,0,0,0,0,1,2,0,0,198
mark_taylor_000_1_1.pst.204.xls,210,210,420,1,1,2,1,210,0,0,0,0,0,0,0,0,0,0,0,0,210
mark_taylor_000_1_1.pst.212.xls,195,195,390,1,1,2,1,195,0,0,0,0,0,0,0,0,0,0,0,0,195
mark_taylor_000_1_1.pst.41.xls,145,89,234,7,5,11,1,27,5,90,0,0,0,0,1,28,0,0,0,0,145
mark_taylor_000_1_1.pst.81.xls,46,46,92,12,12,20,5,33,6,12,0,0,0,0,0,0,0,0,1,1,46
mark_taylor_000_1_1.pst.83.xls,29,29,58,1,1,2,1,29,0,0,0,0,0,0,0,0,0,0,0,0,29
mark_taylor_000_1_1.pst.93.xls,31,31,62,9,9,14,3,19,6,12,0,0,0,0,0,0,0,0,0,0,31
mark_taylor_000_1_1.pst.94.xls,31,31,62,9,9,14,3,19,6,12,0,0,0,0,0,0,0,0,0,0,31
mark_taylor_001_1_1.pst.108.xls,195,111,306,20,14,28,0,0,7,97,0,0,0,0,12,96,1,2,0,0,195
mark_taylor_001_1_1.pst.116.xls,41,35,76,17,17,34,1,5,3,23,0,0,0,0,0,0,0,0,13,13,41
mark_taylor_001_1_1.pst.120.xls,13994,6370,26641,563,370,531,1,2,367,10906,0,0,0,0,88,2881,21,119,86,86,20271
mark_taylor_001_1_1.pst.125.xls,28,11,43,22,8,22,0,0,2,5,0,0,0,0,2,5,0,0,18,18,32
mark_taylor_001_1_1.pst.132.xls,40,40,80,2,2,4,0,0,2,40,0,0,0,0,0,0,0,0,0,0,40
mark_taylor_001_1_1.pst.133.xls,355,235,590,82,80,152,58,165,9,171,0,0,0,0,0,0,4,8,11,11,355
mark_taylor_001_1_1.pst.142.xls,155,83,284,27,17,42,1,4,19,144,0,0,0,0,0,0,0,0,7,7,201
mark_taylor_001_1_1.pst.156.xls,474,270,744,160,98,220,0,0,39,332,0,0,0,0,0,0,6,27,115,115,474
mark_taylor_001_1_1.pst.167.xls,29,25,54,13,12,25,0,0,10,26,0,0,0,0,0,0,0,0,3,3,29
mark_taylor_001_1_1.pst.169.xls,46,38,84,20,18,38,0,0,12,32,0,0,0,0,0,0,2,8,6,6,46
mark_taylor_001_1_1.pst.172.xls,17,13,30,7,6,13,0,0,4,14,0,0,0,0,0,0,0,0,3,3,17
mark_taylor_001_1_1.pst.173.xls,17,13,30,7,6,13,0,0,4,14,0,0,0,0,0,0,0,0,3,3,17
mark_taylor_001_1_1.pst.174.xls,16,5,21,9,3,12,0,0,5,10,0,0,0,0,0,0,2,4,2,2,16
mark_taylor_001_1_1.pst.176.xls,17,13,30,9,7,16,0,0,4,12,0,0,0,0,0,0,0,0,5,5,17
mark_taylor_001_1_1.pst.194.xls,16,5,21,9,3,12,0,0,5,10,0,0,0,0,0,0,2,4,2,2,16
mark_taylor_001_1_1.pst.197.xls,16,5,21,9,3,12,0,0,5,10,0,0,0,0,0,0,2,4,2,2,16
mark_taylor_001_1_1.pst.58.xls,361,361,722,3,3,6,1,359,0,0,0,0,0,0,0,0,0,0,2,2,361
mark_taylor_001_1_1.pst.62.xls,39,23,78,9,5,8,0,0,9,39,0,0,0,0,0,0,0,0,0,0,55
mark_taylor_001_1_1.pst.64.xls,78,46,156,18,10,16,0,0,18,78,0,0,0,0,0,0,0,0,0,0,110
mark_taylor_001_1_1.pst.66.xls,114,57,187,34,15,43,0,0,27,107,0,0,0,0,0,0,0,0,7,7,130
mark_taylor_001_1_1.pst.68.xls,456,266,738,114,60,151,0,0,96,438,0,0,0,0,0,0,0,0,18,18,472
mark_taylor_001_1_1.pst.70.xls,454,155,609,117,43,84,0,0,91,368,0,0,0,0,20,80,0,0,6,6,454
mark_taylor_001_1_1.pst.87.xls,605,275,935,11,5,12,0,0,5,275,0,0,0,0,6,330,0,0,0,0,660
mark_taylor_001_1_1.pst.89.xls,605,275,935,11,5,12,0,0,5,275,0,0,0,0,6,330,0,0,0,0,660
mark_whitt_000_1_1.pst.0.xls,108,57,165,25,14,28,0,0,13,96,0,0,0,0,0,0,0,0,12,12,108
mark_whitt_000_1_1.pst.104.xls,9172,3682,12854,45,20,46,3,471,42,8701,0,0,0,0,0,0,0,0,0,0,9172
mark_whitt_000_1_1.pst.12.xls,98,52,150,27,15,32,0,0,15,86,0,0,0,0,0,0,0,0,12,12,98
mark_whitt_000_1_1.pst.14.xls,12,5,17,12,5,13,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12
mark_whitt_000_1_1.pst.144.xls,665,422,1093,7,4,11,0,0,5,659,0,0,0,0,2,6,0,0,0,0,671
mark_whitt_000_1_1.pst.149.xls,64,35,99,21,12,23,0,0,9,52,0,0,0,0,0,0,0,0,12,12,64
mark_whitt_000_1_1.pst.150.xls,4058,2637,6716,591,389,724,0,0,317,2413,0,0,0,0,232,1603,0,0,42,42,4079
mark_whitt_000_1_1.pst.160.xls,16,11,27,9,7,13,0,0,0,0,0,0,0,0,0,0,4,11,5,5,16
mark_whitt_000_1_1.pst.162.xls,4056,2637,6716,586,386,721,0,0,317,2413,0,0,0,0,232,1606,0,0,37,37,4079
mark_whitt_000_1_1.pst.163.xls,20,15,35,4,3,5,0,0,4,20,0,0,0,0,0,0,0,0,0,0,20
mark_whitt_000_1_1.pst.166.xls,92,49,141,23,13,26,0,0,11,80,0,0,0,0,0,0,0,0,12,12,92
mark_whitt_000_1_1.pst.167.xls,4054,2637,6716,587,387,722,0,0,317,2413,0,0,0,0,230,1601,0,0,40,40,4079
mark_whitt_000_1_1.pst.175.xls,94,50,144,23,13,26,0,0,11,82,0,0,0,0,0,0,0,0,12,12,94
mark_whitt_000_1_1.pst.191.xls,20,15,35,4,3,5,0,0,4,20,0,0,0,0,0,0,0,0,0,0,20
mark_whitt_000_1_1.pst.58.xls,94,50,144,23,13,26,0,0,11,82,0,0,0,0,0,0,0,0,12,12,94
mark_whitt_000_1_1.pst.92.xls,4131,1457,5588,23,9,26,2,120,21,4011,0,0,0,0,0,0,0,0,0,0,4131
mark_whitt_000_1_1.pst.94.xls,4322,1648,5970,24,10,26,2,120,22,4202,0,0,0,0,0,0,0,0,0,0,4322
mark_whitt_000_1_1.pst.96.xls,4376,1702,6078,25,11,28,2,120,23,4256,0,0,0,0,0,0,0,0,0,0,4376
martin_cuilla_000_1_1_1.pst.12.xls,1062,585,2063,109,85,188,0,0,31,837,0,0,0,0,63,150,11,71,4,4,1478
martin_cuilla_000_1_1_1.pst.13.xls,1811,1353,5135,108,93,187,0,0,33,1576,0,0,0,0,54,132,13,95,8,8,3782
martin_cuilla_000_1_1_1.pst.14.xls,1550,1340,4840,63,57,112,0,0,32,1416,0,0,0,0,2,4,23,124,6,6,3500
martin_cuilla_000_1_1_1.pst.15.xls,20,20,40,12,12,24,1,9,0,0,0,0,0,0,0,0,0,0,11,11,20
martin_cuilla_000_1_1_1.pst.3.xls,84,59,157,62,62,101,5,10,0,0,0,0,0,0,10,20,7,14,40,40,98
mary_fischer_000_1_1.pst.0.xls,369,178,639,138,90,188,0,0,57,276,2,4,0,0,0,0,9,19,70,70,461
mary_fischer_000_1_1.pst.10.xls,405,135,675,21,7,28,0,0,18,402,0,0,0,0,0,0,0,0,3,3,540
mary_fischer_000_1_1.pst.100.xls,1810,1345,3482,63,49,104,7,19,37,1767,0,0,0,0,3,6,2,4,14,14,2137
mary_fischer_000_1_1.pst.101.xls,13101,6790,28571,2578,617,2580,15,30,337,7868,0,0,0,0,137,3112,2,4,2087,2087,21781
mary_fischer_000_1_1.pst.105.xls,2485,1788,4597,122,93,193,10,23,62,2403,0,0,0,0,6,12,3,6,41,41,2809
mary_fischer_000_1_1.pst.106.xls,13,6,20,5,4,8,0,0,0,0,0,0,0,0,0,0,5,13,0,0,14
mary_fischer_000_1_1.pst.107.xls,21,10,32,11,8,18,1,2,4,8,0,0,0,0,1,2,4,8,1,1,22
mary_fischer_000_1_1.pst.108.xls,26,16,46,12,8,18,0,0,2,4,0,0,0,0,0,0,6,18,4,4,30
mary_fischer_000_1_1.pst.109.xls,29,15,44,14,9,21,0,0,2,4,0,0,0,0,0,0,7,20,5,5,29
mary_fischer_000_1_1.pst.112.xls,2638,1603,4246,132,92,173,13,31,87,2567,0,0,0,0,8,16,0,0,24,24,2643
mary_fischer_000_1_1.pst.113.xls,3096,2076,5829,157,110,213,13,32,100,3009,0,0,0,0,10,20,1,2,33,33,3753
mary_fischer_000_1_1.pst.114.xls,13020,6772,28533,2520,609,2513,12,24,345,7892,0,0,0,0,144,3083,2,4,2017,2017,21761
mary_fischer_000_1_1.pst.115.xls,115,65,180,73,39,88,0,0,10,45,0,0,0,0,1,2,4,10,58,58,115
mary_fischer_000_1_1.pst.116.xls,16103,8230,34829,3132,700,3113,12,24,397,9589,0,0,0,0,178,3943,2,4,2543,2543,26599
mary_fischer_000_1_1.pst.119.xls,4811,3365,9137,228,168,326,24,58,139,4669,0,0,0,0,16,32,3,6,46,46,5772
mary_fischer_000_1_1.pst.120.xls,7721,7689,15410,60,58,114,0,0,24,461,0,0,0,0,28,7252,0,0,8,8,7721
mary_fischer_000_1_1.pst.122.xls,949,949,1898,1,1,2,1,949,0,0,0,0,0,0,0,0,0,0,0,0,949
mary_fischer_000_1_1.pst.124.xls,170,116,482,45,25,60,0,0,3,66,0,0,0,0,32,64,4,34,6,6,366
mary_fischer_000_1_1.pst.136.xls,302,80,382,25,10,35,0,0,21,298,0,0,0,0,0,0,0,0,4,4,302
mary_fischer_000_1_1.pst.137.xls,301,79,380,25,10,35,0,0,20,296,0,0,0,0,0,0,0,0,5,5,301
mary_fischer_000_1_1.pst.138.xls,306,84,390,25,10,35,0,0,21,302,0,0,0,0,0,0,0,0,4,4,306
mary_fischer_000_1_1.pst.140.xls,10413,6113,20263,841,508,822,0,0,708,10054,0,0,0,0,36,175,46,133,51,51,14150
mary_fischer_000_1_1.pst.144.xls,370,178,639,139,90,188,0,0,57,276,2,4,0,0,0,0,9,19,71,71,461
mary_fischer_000_1_1.pst.145.xls,370,178,639,139,90,188,0,0,57,276,2,4,0,0,0,0,9,19,71,71,461
mary_fischer_000_1_1.pst.148.xls,1364,778,2209,221,154,278,24,57,139,1200,0,0,0,0,22,71,0,0,36,36,1431
mary_fischer_000_1_1.pst.167.xls,100,50,150,18,9,27,0,0,14,92,0,0,0,0,0,0,4,8,0,0,100
mary_fischer_000_1_1.pst.168.xls,50,25,75,6,3,9,0,0,6,50,0,0,0,0,0,0,0,0,0,0,50
mary_fischer_000_1_1.pst.170.xls,1123,999,2431,135,80,215,3,493,60,551,0,0,0,0,4,8,3,6,65,65,1432
mary_fischer_000_1_1.pst.174.xls,105,40,155,43,25,64,0,0,20,79,0,0,0,0,1,3,1,2,21,21,115
mary_fischer_000_1_1.pst.239.xls,17,11,28,15,13,21,0,0,0,0,0,0,0,0,0,0,2,4,13,13,17
mary_fischer_000_1_1.pst.240.xls,605,288,893,281,160,365,0,0,68,157,0,0,0,0,6,12,70,299,137,137,605
mary_fischer_000_1_1.pst.241.xls,757,651,1409,169,138,275,0,0,41,432,0,0,0,0,0,0,50,247,78,78,758
mary_fischer_000_1_1.pst.242.xls,613,536,1149,139,111,222,0,0,34,340,0,0,0,0,0,0,44,212,61,61,613
mary_fischer_000_1_1.pst.243.xls,700,608,1308,160,130,258,0,0,37,382,0,0,0,0,0,0,49,244,74,74,700
mary_fischer_000_1_1.pst.244.xls,602,526,1129,138,111,222,0,0,34,336,0,0,0,0,0,0,43,205,61,61,603
mary_fischer_000_1_1.pst.245.xls,702,610,1312,162,132,262,0,0,37,382,0,0,0,0,0,0,49,244,76,76,702
mary_fischer_000_1_1.pst.246.xls,926,781,1708,226,184,365,0,0,48,499,0,0,0,0,0,0,65,314,113,113,927
mary_fischer_000_1_1.pst.247.xls,761,652,1413,182,146,285,0,0,40,391,0,0,0,0,0,0,55,283,87,87,761
mary_fischer_000_1_1.pst.248.xls,222,206,428,54,51,91,0,0,13,97,0,0,0,0,0,0,20,104,21,21,222
mary_fischer_000_1_1.pst.249.xls,187,121,309,52,28,75,0,0,16,85,0,0,0,0,0,0,19,85,17,17,188
mary_fischer_000_1_1.pst.250.xls,27,27,54,6,6,9,0,0,1,19,0,0,0,0,0,0,1,4,4,4,27
mary_fischer_000_1_1.pst.251.xls,696,604,1300,160,130,258,0,0,37,378,0,0,0,0,0,0,49,244,74,74,696
mary_fischer_000_1_1.pst.252.xls,703,609,1312,163,132,262,0,0,37,382,0,0,0,0,0,0,49,244,77,77,703
mary_fischer_000_1_1.pst.253.xls,699,608,1308,159,130,258,0,0,37,382,0,0,0,0,0,0,49,244,73,73,700
mary_fischer_000_1_1.pst.254.xls,699,608,1308,159,130,258,0,0,37,382,0,0,0,0,0,0,49,244,73,73,700
mary_fischer_000_1_1.pst.255.xls,694,601,1295,163,132,263,0,0,37,378,0,0,0,0,0,0,49,239,77,77,694
mary_fischer_000_1_1.pst.256.xls,608,532,1141,138,111,222,0,0,34,336,0,0,0,0,0,0,44,212,60,60,609
mary_fischer_000_1_1.pst.257.xls,610,532,1142,142,113,227,0,0,34,336,0,0,0,0,0,0,44,210,64,64,610
mary_fischer_000_1_1.pst.258.xls,706,615,1322,163,134,266,0,0,39,387,0,0,0,0,0,0,49,244,75,75,707
mary_fischer_000_1_1.pst.259.xls,699,608,1308,159,130,258,0,0,37,382,0,0,0,0,0,0,49,244,73,73,700
mary_fischer_000_1_1.pst.260.xls,699,608,1308,159,130,258,0,0,37,382,0,0,0,0,0,0,49,244,73,73,700
mary_fischer_000_1_1.pst.261.xls,567,497,1064,126,100,205,0,0,31,324,0,0,0,0,0,0,40,188,55,55,567
mary_fischer_000_1_1.pst.262.xls,612,536,1149,138,111,222,0,0,34,340,0,0,0,0,0,0,44,212,60,60,613
mary_fischer_000_1_1.pst.263.xls,700,608,1308,160,130,258,0,0,37,382,0,0,0,0,0,0,49,244,74,74,700
mary_fischer_000_1_1.pst.264.xls,700,609,1310,159,130,258,0,0,37,383,0,0,0,0,0,0,49,244,73,73,701
mary_fischer_000_1_1.pst.265.xls,700,609,1310,159,130,258,0,0,37,383,0,0,0,0,0,0,49,244,73,73,701
mary_fischer_000_1_1.pst.266.xls,449,358,808,114,85,177,0,0,21,230,0,0,0,0,0,0,37,163,56,56,450
mary_fischer_000_1_1.pst.267.xls,654,569,1223,147,119,241,0,0,34,366,0,0,0,0,0,0,45,220,68,68,654
mary_fischer_000_1_1.pst.268.xls,601,517,1119,133,106,218,0,0,34,366,0,0,0,0,0,0,38,174,61,61,602
mary_fischer_000_1_1.pst.269.xls,699,608,1308,159,130,258,0,0,37,382,0,0,0,0,0,0,49,244,73,73,700
mary_fischer_000_1_1.pst.270.xls,749,643,1393,168,137,273,0,0,40,424,0,0,0,0,0,0,50,247,78,78,750
mary_fischer_000_1_1.pst.271.xls,699,608,1308,159,130,258,0,0,37,382,0,0,0,0,0,0,49,244,73,73,700
mary_fischer_000_1_1.pst.272.xls,696,604,1300,160,130,258,0,0,37,378,0,0,0,0,0,0,49,244,74,74,696
mary_fischer_000_1_1.pst.273.xls,700,608,1308,160,130,258,0,0,37,382,0,0,0,0,0,0,49,244,74,74,700
mary_fischer_000_1_1.pst.274.xls,700,608,1308,160,130,258,0,0,37,382,0,0,0,0,0,0,49,244,74,74,700
mary_fischer_000_1_1.pst.275.xls,609,532,1141,139,111,222,0,0,34,336,0,0,0,0,0,0,44,212,61,61,609
mary_fischer_000_1_1.pst.276.xls,696,604,1300,160,130,258,0,0,37,378,0,0,0,0,0,0,49,244,74,74,696
mary_fischer_000_1_1.pst.277.xls,695,604,1300,159,130,258,0,0,37,378,0,0,0,0,0,0,49,244,73,73,696
mary_fischer_000_1_1.pst.353.xls,255,140,395,92,56,113,0,0,18,114,0,0,0,0,0,0,17,84,57,57,255
mary_fischer_000_1_1.pst.357.xls,24,14,38,7,5,11,0,0,0,0,0,0,0,0,0,0,3,20,4,4,24
mary_fischer_000_1_1.pst.358.xls,154,87,241,55,35,73,0,0,6,38,0,0,0,0,0,0,17,84,32,32,154
mary_fischer_000_1_1.pst.359.xls,112,70,182,51,39,84,0,0,0,0,0,0,0,0,0,0,15,76,36,36,112
mary_fischer_000_1_1.pst.360.xls,124,72,196,43,29,62,0,0,0,0,0,0,0,0,0,0,19,100,24,24,124
mary_fischer_000_1_1.pst.361.xls,154,101,255,69,55,115,0,0,0,0,0,0,0,0,0,0,18,103,51,51,154
mary_fischer_000_1_1.pst.362.xls,110,68,178,50,38,81,0,0,0,0,0,0,0,0,0,0,14,74,36,36,110
