Spreadsheet name,Total edges,Total formulae,Total nodes,TACO edges,TACO formulae,TACO nodes,Type0 edges,Type0 uncompressed edges,Type1 edges,Type1 uncompressed edges,Type2 edges,Type2 uncompressed edges,Type3 edges,Type3 uncompressed edges,Type4 edges,Type4 uncompressed edges,Type5 edges,Type5 uncompressed edges,Notype edges,Notype nodes,Deduplicated Edges
kate_symes_000_1_1.pst.583.xls,702,702,1404,20,20,26,0,0,1,20,0,0,0,0,17,680,0,0,2,2,702
kate_symes_000_1_1.pst.584.xls,5446,5446,10892,15,15,21,0,0,1,20,0,0,0,0,12,5424,0,0,2,2,5446
kate_symes_000_1_1.pst.591.xls,5446,5446,10892,15,15,21,0,0,1,20,0,0,0,0,12,5424,0,0,2,2,5446
kate_symes_000_1_1.pst.599.xls,5446,5446,10892,15,15,21,0,0,1,20,0,0,0,0,12,5424,0,0,2,2,5446
kate_symes_000_1_1.pst.600.xls,5446,5446,10892,15,15,21,0,0,1,20,0,0,0,0,12,5424,0,0,2,2,5446
kate_symes_000_1_1.pst.608.xls,5486,5486,10972,15,15,21,0,0,1,20,0,0,0,0,12,5464,0,0,2,2,5486
kate_symes_000_1_1.pst.61.xls,1954,609,2563,123,66,176,0,0,98,1929,0,0,0,0,0,0,0,0,25,25,1954
kate_symes_000_1_1.pst.616.xls,5486,5486,10972,15,15,21,0,0,1,20,0,0,0,0,12,5464,0,0,2,2,5486
kate_symes_000_1_1.pst.62.xls,1578,982,2560,172,126,252,0,0,146,1278,0,0,0,0,24,298,0,0,2,2,1578
kate_symes_000_1_1.pst.63.xls,2169,677,2846,136,73,198,0,0,110,2143,0,0,0,0,0,0,0,0,26,26,2169
kate_symes_000_1_1.pst.633.xls,5486,5486,10972,15,15,21,0,0,1,20,0,0,0,0,12,5464,0,0,2,2,5486
kate_symes_000_1_1.pst.66.xls,3082,942,4024,206,107,296,0,0,167,3043,0,0,0,0,0,0,0,0,39,39,3082
kate_symes_000_1_1.pst.667.xls,10870,10870,21740,15,15,21,0,0,1,20,0,0,0,0,12,10848,0,0,2,2,10870
kate_symes_000_1_1.pst.682.xls,15410,15410,30820,15,15,21,0,0,1,20,0,0,0,0,12,15388,0,0,2,2,15410
kate_symes_000_1_1.pst.69.xls,3688,1116,4804,250,127,356,0,0,205,3643,0,0,0,0,0,0,0,0,45,45,3688
kate_symes_000_1_1.pst.70.xls,3991,1203,5194,272,137,386,0,0,224,3943,0,0,0,0,0,0,0,0,48,48,3991
kate_symes_000_1_1.pst.718.xls,15646,15646,31292,15,15,21,0,0,1,20,0,0,0,0,12,15624,0,0,2,2,15646
kate_symes_000_1_1.pst.721.xls,15646,15646,31292,15,15,21,0,0,1,20,0,0,0,0,12,15624,0,0,2,2,15646
kate_symes_000_1_1.pst.73.xls,4597,1377,5974,316,157,446,0,0,262,4543,0,0,0,0,0,0,0,0,54,54,4597
kate_symes_000_1_1.pst.760.xls,5203,1551,6754,360,177,506,0,0,300,5143,0,0,0,0,0,0,0,0,60,60,5203
kate_symes_000_1_1.pst.761.xls,5809,1725,7534,404,197,566,0,0,338,5743,0,0,0,0,0,0,0,0,66,66,5809
kate_symes_000_1_1.pst.771.xls,6112,1812,7924,426,207,596,0,0,357,6043,0,0,0,0,0,0,0,0,69,69,6112
kate_symes_000_1_1.pst.778.xls,780,482,1262,88,71,117,2,5,37,518,0,0,0,0,8,16,0,0,41,41,580
kate_symes_000_1_1.pst.785.xls,6415,1899,8314,448,217,626,0,0,376,6343,0,0,0,0,0,0,0,0,72,72,6415
kate_symes_000_1_1.pst.794.xls,15646,15646,31292,15,15,21,0,0,1,20,0,0,0,0,12,15624,0,0,2,2,15646
kate_symes_000_1_1.pst.795.xls,15646,15646,31292,15,15,21,0,0,1,20,0,0,0,0,12,15624,0,0,2,2,15646
kate_symes_000_1_1.pst.796.xls,26046,26046,52092,19,19,26,0,0,1,20,0,0,0,0,16,26024,0,0,2,2,26046
kate_symes_000_1_1.pst.798.xls,7021,2073,9094,492,237,686,0,0,414,6943,0,0,0,0,0,0,0,0,78,78,7021
kate_symes_000_1_1.pst.816.xls,7627,2247,9874,536,257,746,0,0,452,7543,0,0,0,0,0,0,0,0,84,84,7627
kate_symes_000_1_1.pst.817.xls,26662,26662,53324,19,19,26,0,0,1,20,0,0,0,0,16,26640,0,0,2,2,26662
kate_symes_000_1_1.pst.819.xls,7930,2334,10264,558,267,776,0,0,471,7843,0,0,0,0,0,0,0,0,87,87,7930
kate_symes_000_1_1.pst.846.xls,20114,20114,40228,23,23,30,0,0,1,20,0,0,0,0,20,20092,0,0,2,2,20114
kate_symes_000_1_1.pst.877.xls,27178,27178,54356,19,19,26,0,0,1,20,0,0,0,0,16,27156,0,0,2,2,27178
kate_symes_000_1_1.pst.879.xls,64,44,108,11,9,19,0,0,8,61,0,0,0,0,0,0,0,0,3,3,64
kate_symes_000_1_1.pst.937.xls,27210,27210,54420,19,19,26,0,0,1,20,0,0,0,0,16,27188,0,0,2,2,27210
kate_symes_000_1_1.pst.966.xls,27210,27210,54420,19,19,26,0,0,1,20,0,0,0,0,16,27188,0,0,2,2,27210
kate_symes_001_1_1.pst.10.xls,38614,38614,77228,23,23,31,0,0,1,20,0,0,0,0,20,38592,0,0,2,2,38614
kate_symes_001_1_1.pst.2.xls,38614,38614,77228,23,23,31,0,0,1,20,0,0,0,0,20,38592,0,0,2,2,38614
kate_symes_001_1_1.pst.44.xls,38614,38614,77228,23,23,31,0,0,1,20,0,0,0,0,20,38592,0,0,2,2,38614
kay_mann_000_1_1.pst.14.xls,59,38,97,9,6,14,0,0,8,56,0,0,0,0,0,0,1,3,0,0,59
kay_mann_000_1_1.pst.15.xls,52,25,77,11,6,17,0,0,7,48,0,0,0,0,0,0,0,0,4,4,52
kay_mann_000_1_1.pst.16.xls,52,25,77,11,6,17,0,0,7,48,0,0,0,0,0,0,0,0,4,4,52
kay_mann_000_1_1.pst.17.xls,87,45,132,38,23,58,5,20,8,34,0,0,0,0,3,9,2,4,20,20,87
kay_mann_000_1_1.pst.18.xls,52,25,77,11,6,17,0,0,7,48,0,0,0,0,0,0,0,0,4,4,52
kay_mann_000_1_1.pst.2.xls,31,17,48,25,14,22,0,0,4,10,0,0,0,0,0,0,0,0,21,21,31
kay_mann_000_1_1.pst.21.xls,23,12,35,16,11,18,0,0,5,10,0,0,0,0,2,4,0,0,9,9,23
kay_mann_000_1_1.pst.24.xls,45,23,68,2,2,4,1,22,1,23,0,0,0,0,0,0,0,0,0,0,45
kay_mann_000_1_1.pst.27.xls,133,133,266,18,18,36,0,0,10,124,0,0,0,0,0,0,1,2,7,7,133
kay_mann_000_1_1.pst.32.xls,149,84,233,14,9,17,0,0,7,82,0,0,0,0,5,65,0,0,2,2,149
kay_mann_000_1_1.pst.70.xls,180,30,210,6,1,7,0,0,3,90,0,0,0,0,3,90,0,0,0,0,180
kay_mann_000_1_1.pst.73.xls,296,189,485,141,93,189,0,0,49,98,0,0,0,0,1,2,47,152,44,44,296
keith_holst_000_1_1.pst.104.xls,720,360,1080,2,1,3,0,0,2,720,0,0,0,0,0,0,0,0,0,0,720
keith_holst_000_1_1.pst.106.xls,1440,720,2160,4,2,5,0,0,4,1440,0,0,0,0,0,0,0,0,0,0,1440
keith_holst_000_1_1.pst.144.xls,37731,24326,62057,130,78,154,3,342,78,26929,0,0,0,0,48,5544,0,0,1,1,32816
keith_holst_000_1_1.pst.155.xls,508,254,762,2,1,3,0,0,2,508,0,0,0,0,0,0,0,0,0,0,508
keith_holst_000_1_1.pst.36.xls,412,92,504,73,40,98,0,0,29,179,0,0,0,0,33,178,5,11,6,6,374
keith_holst_000_1_1.pst.47.xls,508,254,762,2,1,3,0,0,2,508,0,0,0,0,0,0,0,0,0,0,508
keith_holst_000_1_1.pst.66.xls,1622,1622,3244,2,2,3,0,0,2,1622,0,0,0,0,0,0,0,0,0,0,1622
keith_holst_000_1_1.pst.68.xls,99344,47120,146464,833,823,1650,5,1362,412,77125,0,0,0,0,38,5215,169,385,209,209,84296
keith_holst_000_1_1.pst.78.xls,508,254,762,2,1,3,0,0,2,508,0,0,0,0,0,0,0,0,0,0,508
kenneth_lay_000_1_1_1_1.pst.3.xls,213,102,315,20,12,24,0,0,10,146,0,0,0,0,4,60,0,0,6,6,212
kenneth_lay_000_1_1_1_1.pst.36.xls,386,134,520,84,47,98,0,0,48,249,0,0,0,0,4,18,0,0,32,32,299
kenneth_lay_000_1_1_1_1.pst.37.xls,449,182,631,135,73,161,0,0,35,241,1,2,0,0,1,3,33,66,65,65,377
kenneth_lay_000_1_1_1_1.pst.39.xls,449,182,631,135,73,161,0,0,35,241,1,2,0,0,1,3,33,66,65,65,377
kenneth_lay_000_1_1_1_1.pst.40.xls,116,60,176,41,22,60,0,0,21,84,0,0,0,0,0,0,6,18,14,14,116
kenneth_lay_000_1_1_1_1.pst.42.xls,449,182,631,137,77,167,0,0,35,240,1,2,0,0,1,3,32,64,68,68,377
kenneth_lay_000_1_1_1_1.pst.44.xls,449,182,631,137,77,167,0,0,35,240,1,2,0,0,1,3,32,64,68,68,377
kenneth_lay_000_1_1_1_1.pst.48.xls,422,168,590,130,70,154,0,0,33,219,1,2,0,0,1,3,31,62,64,64,350
kenneth_lay_000_1_2_1.pst.11.xls,14,12,26,4,3,6,0,0,4,14,0,0,0,0,0,0,0,0,0,0,14
kevin_hyatt_000_1_1.pst.108.xls,1400,574,1974,371,203,376,0,0,237,911,0,0,0,0,108,442,3,6,23,23,1382
kevin_hyatt_000_1_1.pst.11.xls,116,76,192,38,18,56,0,0,38,116,0,0,0,0,0,0,0,0,0,0,116
kevin_hyatt_000_1_1.pst.110.xls,2510,2188,4698,82,81,160,1,34,6,2113,0,0,0,0,72,144,0,0,3,3,2294
kevin_hyatt_000_1_1.pst.111.xls,19890,7601,27491,1694,746,1299,4,357,1039,9627,0,0,0,0,511,8105,34,70,106,106,18265
kevin_hyatt_000_1_1.pst.118.xls,270,176,446,207,147,243,0,0,34,70,0,0,0,0,16,32,11,22,146,146,270
kevin_hyatt_000_1_1.pst.120.xls,14063,4886,18949,680,571,1053,15,448,370,7277,0,0,0,0,47,94,39,91,209,209,8119
kevin_hyatt_000_1_1.pst.124.xls,3189,935,4124,261,193,377,0,0,166,2980,0,0,0,0,2,4,64,128,29,29,3141
kevin_hyatt_000_1_1.pst.126.xls,32,32,64,20,20,40,0,0,4,16,0,0,0,0,0,0,0,0,16,16,32
kevin_hyatt_000_1_1.pst.127.xls,352,236,588,117,93,158,1,30,42,221,1,9,0,0,4,11,0,0,69,69,340
kevin_hyatt_000_1_1.pst.136.xls,14,10,24,12,10,14,0,0,0,0,0,0,0,0,1,2,1,2,10,10,14
kevin_hyatt_000_1_1.pst.142.xls,160,124,284,125,89,160,0,0,19,54,0,0,0,0,0,0,0,0,106,106,160
kevin_hyatt_000_1_1.pst.144.xls,262,188,450,195,135,256,0,0,35,102,0,0,0,0,0,0,0,0,160,160,262
kevin_hyatt_000_1_1.pst.146.xls,59,33,92,35,21,46,0,0,8,32,0,0,0,0,0,0,0,0,27,27,59
kevin_hyatt_000_1_1.pst.154.xls,53,29,82,29,17,33,0,0,8,32,0,0,0,0,0,0,0,0,21,21,53
kevin_hyatt_000_1_1.pst.156.xls,55,29,84,31,17,35,0,0,8,32,0,0,0,0,0,0,0,0,23,23,55
kevin_hyatt_000_1_1.pst.164.xls,14,14,28,8,8,15,0,0,5,10,0,0,0,0,1,2,0,0,2,2,14
kevin_hyatt_000_1_1.pst.166.xls,14,14,28,7,7,13,0,0,5,10,0,0,0,0,2,4,0,0,0,0,14
kevin_hyatt_000_1_1.pst.168.xls,47,25,72,31,17,35,0,0,4,20,0,0,0,0,0,0,0,0,27,27,47
kevin_hyatt_000_1_1.pst.170.xls,12,7,19,12,7,13,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12
kevin_hyatt_000_1_1.pst.173.xls,2956,1300,4256,693,382,733,2,4,439,2362,0,0,0,0,8,16,8,17,236,236,2635
kevin_hyatt_000_1_1.pst.174.xls,12,7,19,12,7,13,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12
kevin_hyatt_000_1_1.pst.175.xls,66,58,124,15,14,27,1,7,9,53,0,0,0,0,0,0,1,2,4,4,66
kevin_hyatt_000_1_1.pst.180.xls,117,90,207,6,6,10,1,27,3,88,0,0,0,0,0,0,0,0,2,2,117
kevin_hyatt_000_1_1.pst.182.xls,117,90,207,6,6,10,1,27,3,88,0,0,0,0,0,0,0,0,2,2,117
kevin_hyatt_000_1_1.pst.184.xls,1040,624,1664,10,6,11,0,0,10,1040,0,0,0,0,0,0,0,0,0,0,1040
kevin_hyatt_000_1_1.pst.186.xls,14602,5833,20435,189,174,343,2,348,40,6463,0,0,0,0,12,6020,33,68,102,102,13001
kevin_hyatt_000_1_1.pst.187.xls,14602,5833,20435,183,168,327,2,348,43,6465,0,0,0,0,14,6025,25,52,99,99,12989
kevin_hyatt_000_1_1.pst.188.xls,54,36,90,28,20,43,3,6,9,28,0,0,0,0,2,4,2,4,12,12,54
kevin_hyatt_000_1_1.pst.189.xls,16,16,32,12,12,24,0,0,0,0,0,0,0,0,0,0,4,8,8,8,16
kevin_hyatt_000_1_1.pst.194.xls,14602,5833,20435,185,170,337,2,348,34,6445,0,0,0,0,12,6035,37,79,100,100,13007
kevin_hyatt_000_1_1.pst.195.xls,14602,5833,20435,180,165,328,2,348,33,6442,0,0,0,0,12,6039,39,85,94,94,13008
kevin_hyatt_000_1_1.pst.198.xls,929,783,1712,106,84,128,0,0,81,780,0,0,0,0,17,141,0,0,8,8,929
kevin_hyatt_000_1_1.pst.20.xls,14248,5798,20046,177,162,322,4,349,42,6347,0,0,0,0,12,5952,28,61,91,91,12800
kevin_hyatt_000_1_1.pst.204.xls,508,192,700,100,50,91,0,0,47,300,0,0,0,0,14,110,3,6,36,36,452
kevin_hyatt_000_1_1.pst.21.xls,14248,5798,20046,170,155,304,4,349,34,6325,0,0,0,0,13,5936,30,63,89,89,12762
kevin_hyatt_000_1_1.pst.218.xls,165,85,250,15,10,20,0,0,10,160,0,0,0,0,0,0,0,0,5,5,165
kevin_hyatt_000_1_1.pst.23.xls,14364,5844,20208,182,170,335,4,366,32,6352,0,0,0,0,14,5976,47,100,85,85,12879
kevin_hyatt_000_1_1.pst.24.xls,37,30,67,27,20,33,0,0,4,14,0,0,0,0,0,0,0,0,23,23,37
kevin_hyatt_000_1_1.pst.25.xls,180,113,293,16,10,22,0,0,12,136,0,0,0,0,4,44,0,0,0,0,180
kevin_hyatt_000_1_1.pst.26.xls,18,12,30,16,12,25,0,0,0,0,0,0,0,0,0,0,1,2,15,15,17
kevin_hyatt_000_1_1.pst.27.xls,37,30,67,27,20,33,0,0,4,14,0,0,0,0,0,0,0,0,23,23,37
kevin_hyatt_000_1_1.pst.28.xls,779,433,1212,104,78,136,4,65,53,415,1,12,0,0,46,287,0,0,0,0,779
kevin_hyatt_000_1_1.pst.29.xls,34,34,68,4,4,8,0,0,3,33,0,0,0,0,0,0,0,0,1,1,34
kevin_hyatt_000_1_1.pst.51.xls,47,27,74,31,19,37,0,0,4,20,0,0,0,0,0,0,0,0,27,27,47
kevin_hyatt_000_1_1.pst.52.xls,709,214,923,199,71,144,0,0,147,399,0,0,0,0,0,0,52,194,0,0,593
kevin_hyatt_000_1_1.pst.53.xls,30,26,56,20,16,26,0,0,4,14,0,0,0,0,0,0,0,0,16,16,30
kevin_hyatt_000_1_1.pst.54.xls,32,28,60,20,16,26,0,0,4,16,0,0,0,0,0,0,0,0,16,16,32
kevin_hyatt_000_1_1.pst.55.xls,30,26,56,20,16,26,0,0,4,14,0,0,0,0,0,0,0,0,16,16,30
kevin_hyatt_000_1_1.pst.56.xls,32,28,60,20,16,26,0,0,4,16,0,0,0,0,0,0,0,0,16,16,32
kevin_hyatt_000_1_1.pst.57.xls,142,90,232,18,12,28,0,0,12,106,0,0,0,0,4,34,0,0,2,2,142
kevin_hyatt_000_1_1.pst.58.xls,168,88,256,24,16,32,0,0,16,160,0,0,0,0,0,0,0,0,8,8,168
kevin_hyatt_000_1_1.pst.59.xls,21,11,32,13,7,16,0,0,2,10,0,0,0,0,0,0,0,0,11,11,21
kevin_hyatt_000_1_1.pst.60.xls,1141,632,1773,185,137,287,2,36,34,887,0,0,0,0,0,0,49,98,100,100,1121
kevin_hyatt_000_1_1.pst.81.xls,116,60,176,12,8,20,0,0,8,112,0,0,0,0,0,0,0,0,4,4,116
kevin_hyatt_000_1_1.pst.82.xls,34,34,68,4,4,8,0,0,3,33,0,0,0,0,0,0,0,0,1,1,34
kevin_hyatt_000_1_1.pst.89.xls,14364,5844,20208,194,181,353,4,366,41,6372,0,0,0,0,15,5949,43,86,91,91,12864
kevin_hyatt_000_1_1.pst.91.xls,191,124,315,17,11,23,0,0,13,147,0,0,0,0,4,44,0,0,0,0,191
kevin_presto_000_1_1.pst.100.xls,118,29,147,72,28,89,0,0,11,22,0,0,0,0,8,16,2,4,51,51,93
kevin_presto_000_1_1.pst.101.xls,118,29,147,72,28,86,0,0,10,20,0,0,0,0,9,18,2,4,51,51,93
kevin_presto_000_1_1.pst.102.xls,118,29,147,72,28,88,0,0,10,20,0,0,0,0,9,18,2,4,51,51,93
kevin_presto_000_1_1.pst.103.xls,118,29,147,72,28,87,0,0,9,18,0,0,0,0,10,20,2,4,51,51,93
kevin_presto_000_1_1.pst.105.xls,118,29,147,72,28,88,0,0,12,24,0,0,0,0,7,14,2,4,51,51,93
kevin_presto_000_1_1.pst.106.xls,118,29,147,72,28,89,0,0,13,26,0,0,0,0,6,12,2,4,51,51,93
kevin_presto_000_1_1.pst.107.xls,118,29,147,72,28,91,0,0,13,26,0,0,0,0,6,12,2,4,51,51,93
kevin_presto_000_1_1.pst.108.xls,118,29,147,72,28,88,0,0,11,22,0,0,0,0,8,16,2,4,51,51,93
kevin_presto_000_1_1.pst.109.xls,118,29,147,72,28,88,0,0,10,20,0,0,0,0,9,18,2,4,51,51,93
kevin_presto_000_1_1.pst.11.xls,110,110,220,1,1,2,1,110,0,0,0,0,0,0,0,0,0,0,0,0,110
kevin_presto_000_1_1.pst.110.xls,118,29,147,72,28,86,0,0,9,18,0,0,0,0,10,20,2,4,51,51,93
kevin_presto_000_1_1.pst.111.xls,118,29,147,72,28,89,0,0,11,22,0,0,0,0,8,16,2,4,51,51,93
kevin_presto_000_1_1.pst.112.xls,118,29,147,72,28,86,0,0,10,20,0,0,0,0,9,18,2,4,51,51,93
kevin_presto_000_1_1.pst.113.xls,118,29,147,72,28,88,0,0,10,20,0,0,0,0,9,18,2,4,51,51,93
kevin_presto_000_1_1.pst.114.xls,118,29,147,72,28,87,0,0,9,18,0,0,0,0,10,20,2,4,51,51,93
kevin_presto_000_1_1.pst.115.xls,118,29,147,72,28,87,0,0,10,20,0,0,0,0,9,18,2,4,51,51,93
kevin_presto_000_1_1.pst.116.xls,118,29,147,72,28,89,0,0,11,22,0,0,0,0,8,16,2,4,51,51,93
kevin_presto_000_1_1.pst.117.xls,118,29,147,72,28,91,0,0,13,26,0,0,0,0,6,12,2,4,51,51,93
kevin_presto_000_1_1.pst.118.xls,118,29,147,72,28,89,0,0,12,24,0,0,0,0,7,14,2,4,51,51,93
kevin_presto_000_1_1.pst.119.xls,118,29,147,72,28,88,0,0,11,22,0,0,0,0,8,16,2,4,51,51,93
kevin_presto_000_1_1.pst.120.xls,118,29,147,72,28,90,0,0,12,24,0,0,0,0,7,14,2,4,51,51,93
kevin_presto_000_1_1.pst.123.xls,118,29,147,72,28,89,0,0,11,22,0,0,0,0,8,16,2,4,51,51,93
kevin_presto_000_1_1.pst.124.xls,118,29,147,72,28,86,0,0,10,20,0,0,0,0,9,18,2,4,51,51,93
kevin_presto_000_1_1.pst.125.xls,118,29,147,72,28,88,0,0,10,20,0,0,0,0,9,18,2,4,51,51,93
kevin_presto_000_1_1.pst.126.xls,118,29,147,72,28,89,0,0,13,26,0,0,0,0,6,12,2,4,51,51,93
kevin_presto_000_1_1.pst.127.xls,118,29,147,72,28,88,0,0,12,24,0,0,0,0,7,14,2,4,51,51,93
kevin_presto_000_1_1.pst.128.xls,118,29,147,72,28,89,0,0,13,26,0,0,0,0,6,12,2,4,51,51,93
kevin_presto_000_1_1.pst.130.xls,150,150,300,2,2,4,2,150,0,0,0,0,0,0,0,0,0,0,0,0,150
kevin_presto_000_1_1.pst.131.xls,118,29,147,72,28,86,0,0,10,20,0,0,0,0,9,18,2,4,51,51,93
kevin_presto_000_1_1.pst.132.xls,118,29,147,72,28,88,0,0,11,22,0,0,0,0,8,16,2,4,51,51,93
kevin_presto_000_1_1.pst.133.xls,118,29,147,72,28,88,0,0,10,20,0,0,0,0,9,18,2,4,51,51,93
kevin_presto_000_1_1.pst.134.xls,118,29,147,72,28,86,0,0,9,18,0,0,0,0,10,20,2,4,51,51,93
kevin_presto_000_1_1.pst.136.xls,118,29,147,72,28,88,0,0,11,22,0,0,0,0,8,16,2,4,51,51,93
kevin_presto_000_1_1.pst.137.xls,118,29,147,72,28,89,0,0,12,24,0,0,0,0,7,14,2,4,51,51,93
kevin_presto_000_1_1.pst.138.xls,118,29,147,72,28,88,0,0,12,24,0,0,0,0,7,14,2,4,51,51,93
kevin_presto_000_1_1.pst.139.xls,118,29,147,72,28,87,0,0,10,20,0,0,0,0,9,18,2,4,51,51,93
kevin_presto_000_1_1.pst.140.xls,118,29,147,72,28,89,0,0,11,22,0,0,0,0,8,16,2,4,51,51,93
kevin_presto_000_1_1.pst.141.xls,118,29,147,72,28,88,0,0,10,20,0,0,0,0,9,18,2,4,51,51,93
kevin_presto_000_1_1.pst.142.xls,118,29,147,72,28,89,0,0,12,24,0,0,0,0,7,14,2,4,51,51,93
kevin_presto_000_1_1.pst.143.xls,118,29,147,72,28,88,0,0,11,22,0,0,0,0,8,16,2,4,51,51,93
kevin_presto_000_1_1.pst.144.xls,118,29,147,72,28,88,0,0,11,22,0,0,0,0,8,16,2,4,51,51,93
kevin_presto_000_1_1.pst.145.xls,118,29,147,72,28,89,0,0,12,24,0,0,0,0,7,14,2,4,51,51,93
kevin_presto_000_1_1.pst.146.xls,118,29,147,72,28,88,0,0,12,24,0,0,0,0,7,14,2,4,51,51,93
kevin_presto_000_1_1.pst.147.xls,118,29,147,72,28,87,0,0,10,20,0,0,0,0,9,18,2,4,51,51,93
kevin_presto_000_1_1.pst.148.xls,118,29,147,72,28,88,0,0,10,20,0,0,0,0,9,18,2,4,51,51,93
kevin_presto_000_1_1.pst.149.xls,118,29,147,72,28,88,0,0,11,22,0,0,0,0,8,16,2,4,51,51,93
kevin_presto_000_1_1.pst.15.xls,662,284,946,98,49,143,0,0,84,648,0,0,0,0,0,0,0,0,14,14,662
kevin_presto_000_1_1.pst.150.xls,118,29,147,72,28,86,0,0,10,20,0,0,0,0,9,18,2,4,51,51,93
kevin_presto_000_1_1.pst.151.xls,135,97,232,135,97,170,0,0,0,0,0,0,0,0,0,0,0,0,135,135,135
kevin_presto_000_1_1.pst.152.xls,118,29,147,72,28,90,0,0,12,24,0,0,0,0,7,14,2,4,51,51,93
kevin_presto_000_1_1.pst.153.xls,118,29,147,72,28,88,0,0,11,22,0,0,0,0,8,16,2,4,51,51,93
kevin_presto_000_1_1.pst.154.xls,118,29,147,72,28,89,0,0,11,22,0,0,0,0,8,16,2,4,51,51,93
kevin_presto_000_1_1.pst.155.xls,118,29,147,72,28,89,0,0,12,24,0,0,0,0,7,14,2,4,51,51,93
kevin_presto_000_1_1.pst.156.xls,118,29,147,72,28,87,0,0,9,18,0,0,0,0,10,20,2,4,51,51,93
kevin_presto_000_1_1.pst.158.xls,118,29,147,72,28,87,0,0,10,20,0,0,0,0,9,18,2,4,51,51,93
kevin_presto_000_1_1.pst.159.xls,118,29,147,72,28,89,0,0,11,22,0,0,0,0,8,16,2,4,51,51,93
kevin_presto_000_1_1.pst.16.xls,510741,50712,561451,5211,3525,6131,140,8156,2170,144556,1,70,0,0,1472,79204,584,1330,844,844,234160
kevin_presto_000_1_1.pst.160.xls,118,29,147,72,28,88,0,0,10,20,0,0,0,0,9,18,2,4,51,51,93
kevin_presto_000_1_1.pst.161.xls,118,29,147,72,28,89,0,0,12,24,0,0,0,0,7,14,2,4,51,51,93
kevin_presto_000_1_1.pst.162.xls,118,29,147,72,28,88,0,0,11,22,0,0,0,0,8,16,2,4,51,51,93
kevin_presto_000_1_1.pst.163.xls,118,29,147,72,28,90,0,0,12,24,0,0,0,0,7,14,2,4,51,51,93
kevin_presto_000_1_1.pst.165.xls,118,29,147,72,28,87,0,0,10,20,0,0,0,0,9,18,2,4,51,51,93
kevin_presto_000_1_1.pst.166.xls,118,29,147,72,28,89,0,0,13,26,0,0,0,0,6,12,2,4,51,51,93
kevin_presto_000_1_1.pst.167.xls,118,29,147,72,28,91,0,0,13,26,0,0,0,0,6,12,2,4,51,51,93
kevin_presto_000_1_1.pst.168.xls,118,29,147,72,28,89,0,0,12,24,0,0,0,0,7,14,2,4,51,51,93
kevin_presto_000_1_1.pst.169.xls,118,29,147,72,28,88,0,0,10,20,0,0,0,0,9,18,2,4,51,51,93
kevin_presto_000_1_1.pst.170.xls,118,29,147,72,28,86,0,0,9,18,0,0,0,0,10,20,2,4,51,51,93
kevin_presto_000_1_1.pst.171.xls,118,29,147,72,28,87,0,0,11,22,0,0,0,0,8,16,2,4,51,51,93
kevin_presto_000_1_1.pst.172.xls,118,29,147,72,28,88,0,0,12,24,0,0,0,0,7,14,2,4,51,51,93
kevin_presto_000_1_1.pst.178.xls,2566,1343,3909,171,96,208,3,6,136,2528,0,0,0,0,0,0,0,0,32,32,2566
kevin_presto_000_1_1.pst.179.xls,219,154,373,33,23,40,0,0,18,193,0,0,0,0,1,12,0,0,14,14,219
kevin_presto_000_1_1.pst.181.xls,546,364,910,108,71,161,0,0,38,396,0,0,0,0,0,0,24,104,46,46,546
kevin_presto_000_1_1.pst.183.xls,69,36,105,8,5,11,0,0,4,35,0,0,0,0,3,33,0,0,1,1,69
kevin_presto_000_1_1.pst.197.xls,37,30,67,4,4,8,3,30,0,0,0,0,0,0,1,7,0,0,0,0,37
kevin_presto_000_1_1.pst.198.xls,37,30,67,4,4,8,3,30,0,0,0,0,0,0,1,7,0,0,0,0,37
kevin_presto_000_1_1.pst.2.xls,95,52,147,29,16,45,0,0,23,89,0,0,0,0,0,0,0,0,6,6,95
kevin_presto_000_1_1.pst.20.xls,77,44,121,7,4,10,0,0,7,77,0,0,0,0,0,0,0,0,0,0,77
kevin_presto_000_1_1.pst.211.xls,205,205,410,40,40,79,23,186,0,0,0,0,0,0,0,0,1,3,16,16,205
kevin_presto_000_1_1.pst.217.xls,1162,366,1528,220,100,227,0,0,177,1043,0,0,0,0,0,0,43,114,0,0,1157
kevin_presto_000_1_1.pst.219.xls,1218,378,1596,248,106,261,0,0,200,1096,0,0,0,0,0,0,40,108,8,8,1212
kevin_presto_000_1_1.pst.224.xls,6171,3879,10050,2497,2277,4176,0,0,1161,4049,0,0,0,0,0,0,527,1054,809,809,5912
kevin_presto_000_1_1.pst.226.xls,24,11,35,23,10,25,0,0,1,2,0,0,0,0,0,0,0,0,22,22,24
kevin_presto_000_1_1.pst.244.xls,118,29,147,72,28,89,0,0,12,24,0,0,0,0,7,14,2,4,51,51,93
kevin_presto_000_1_1.pst.245.xls,118,29,147,72,28,88,0,0,11,22,0,0,0,0,8,16,2,4,51,51,93
kevin_presto_000_1_1.pst.250.xls,118,29,147,72,28,88,0,0,10,20,0,0,0,0,9,18,2,4,51,51,93
kevin_presto_000_1_1.pst.252.xls,118,29,147,72,28,89,0,0,13,26,0,0,0,0,6,12,2,4,51,51,93
